,ID,Stock,Date,User_Name,User_ID,User_Followers,User_Verified,User_Lists,Likes,Retweets,Replies,URL,Text
0,1345156137113554944,TSLA,2021-01-01 23:53:09+00:00,"Dr. Parik Patel, BA, CFA, ACCA Esq. 💸",1295526279194828800,383020,0,2034,2449,142,129,https://twitter.com/ParikPatelCFA/status/1345156137113554944,"P/E ratios are very useful for determining the quality of a company. High quality companies tend to have higher P/E ratios because investors are willing to pay more for that company's earnings. $TSLA has a P/E ratio of 1,349. That makes it one of the best companies in the world!"
1,1345155267495923719,TSLA,2021-01-01 23:49:42+00:00,Christopher Bloomstran,1030541912116211712,59681,0,860,144,12,4,https://twitter.com/ChrisBloomstran/status/1345155267495923719,"It was widely reported this week that total margin debt reached a new high of $722B. The WSJ’s 12/28 lead Business and Finance story profiled a $TSLA retail investor, a civil engineer, who had parlayed a $23k option investment in $TSLA into a $2m position. Oh boy. 2/"
2,1345152467563143171,TSLA,2021-01-01 23:38:34+00:00,Dennis Coyle,60407575,17537,0,144,49,3,15,https://twitter.com/DCDOWORK/status/1345152467563143171,"I became debt free in 2020. This year my accountant is going to tell me I need expenses to off set my gains. So do I buy a $TSLA #Cybertruck import a $NIO @NIOGlobal to America or order a $RIDE? 1st #EV Commercial Vehicle, #7 added to my fleet. Long $AMZN $AAPL $XPEV $LI $RIDE"
3,1345145702733660160,TSLA,2021-01-01 23:11:41+00:00,Mark,952755407788826624,16286,0,95,111,3,8,https://twitter.com/CodingMark/status/1345145702733660160,How long until we can use @28delayslater’s meme again? $tsla https://t.co/dcNIUWaE9L
4,1345139498926149634,TSLA,2021-01-01 22:47:02+00:00,Gary Black,1161703589942878208,98793,0,1157,566,40,23,https://twitter.com/garyblack00/status/1345139498926149634,"MIC Y announcement came 2 weeks earlier than I expected, and with orders apparently &gt; 100K in 24 hours, we may not get a pullback. Depends on 4Q delivs likely before market open Monday. If 4Q delivs are blowout (4Q &gt;191K, FY’20 &gt; 510K), plus MIC news, $TSLA likely moves higher. https://t.co/q49RwQnjem"
5,1345137053386772480,TSLA,2021-01-01 22:37:19+00:00,Gali,348844712,69490,0,598,3191,54,74,https://twitter.com/Gfilche/status/1345137053386772480,"yo @elonmusk how hard did you sandbag the Plaid Model S timeline? 

I hope you don’t put in the horizontal touchscreen and don’t do a steeZ exterior refresh .. otherwise my fomo will make me get it $TSLA"
6,1345135057363738625,TSLA,2021-01-01 22:29:23+00:00,stevenmarkryan,31263848,72200,0,483,417,32,45,https://twitter.com/stevenmarkryan/status/1345135057363738625,"Will be interesting to watch these stocks Monday.

Tesla has just swung around their giant... manufacturing advantage and slapped everyone square in the face.

How will the stocks react? If at all.

30% price drops on MIC Model Y, 100k+ orders (rumored) 🚀

$TSLA $NIO $XPEV $LI https://t.co/xgV6vT7kkg"
7,1345132134500093953,TSLA,2021-01-01 22:17:46+00:00,Pierre Ferragu,981179219207213057,28869,0,339,421,28,62,https://twitter.com/p_ferragu/status/1345132134500093953,"The case for quantumscape escapes me. Battery performance is about manufacturing experience first and introducing architecture and chemistry innovation second. The day solid state flies, $TSLA will be best positioned to adopt. What I am missing? https://t.co/9THh51XUTy"
8,1345131007754682368,TSLA,2021-01-01 22:13:18+00:00,Bennett,748198065991913473,1269,0,15,80,3,5,https://twitter.com/_bennettm_/status/1345131007754682368,$tsla Just tried this on a brand new 2021 with premium interior... 👀👀 https://t.co/RF2u9kOHWg
9,1345130691995049985,TSLA,2021-01-01 22:12:02+00:00,JC Finance & Investing📈📊,1257081948700315650,2780,0,47,370,41,12,https://twitter.com/JC_finance/status/1345130691995049985,"What a year for $TSLA 📈
-Remember the Covid dip?
-Remeber the ""price is too high imo"" tweet?
-Remember the recalls?
-Remember the competition is coming
-""Only profitable due to ZEV credits""
-Remember the price cuts because no demand
-Remember the dilution because capital raises https://t.co/LoToxfnvfQ"
10,1345121737806131203,TSLA,2021-01-01 21:36:28+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,72,7,10,https://twitter.com/SawyerMerritt/status/1345121737806131203,"Based on this Cybertruck reservation tracker, If you reserved a single motor RWD today, your estimated delivery date is mid-late 2024. Depending on location it might be a little earlier or a little later. If you want one, get your orders in folks!! 
$TSLA
https://t.co/bZq67V6lTK"
11,1345103888723095553,TSLA,2021-01-01 20:25:32+00:00,TΞSLλ WOLF,26333823,6915,0,55,148,7,31,https://twitter.com/BrianGriffo/status/1345103888723095553,"To any of my friends that hold more than $1M in $TSLA and zero #BTC - My friendly advice, not professional financial advice: 

Come off 0. Do the work, grab even .25 #Bitcoin which on this date would cost about $7K. 

Less than 1% of your Tesla, just as a hedge in case we had it."
12,1345088544826662912,TSLA,2021-01-01 19:24:34+00:00,stevenmarkryan,31263848,72200,0,483,347,23,17,https://twitter.com/stevenmarkryan/status/1345088544826662912,"https://t.co/IHditXs9Xz - Tesla: Big News Out Of China &amp; Outlook For 2021

NEW

$TSLA https://t.co/0eDCht2wCA"
13,1345087153701851137,TSLA,2021-01-01 19:19:02+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,1943,144,69,https://twitter.com/SawyerMerritt/status/1345087153701851137,"Tesla has received an estimated 43,500 new Cybertruck reservations in the last 6 days. That is an average of 7,250 per day. WOW! 

$TSLA"
14,1345077859723853825,TSLA,2021-01-01 18:42:06+00:00,PlainSite,398437761,16458,0,256,122,19,5,https://twitter.com/PlainSite/status/1345077859723853825,"$TSLA, a ~$700 billion company claiming to have $20 billion in cash refuses to pay $4,720.03 to San Diego utility for electrical equipment it damaged in 2017. San Diego Gas &amp; Electric Company vs Tesla Energy Operations Inc: https://t.co/bi0RKiIipl"
15,1345076308771041281,TSLA,2021-01-01 18:35:56+00:00,Bradford 🛰🚀,52441162,5093,0,62,256,30,21,https://twitter.com/bradsferguson/status/1345076308771041281,"$TSLA 280k 🇨🇳Model Y production possible in 2021 as it ramps from 1 shift to 2 shifts and beyond.

260k 🇨🇳Model 3 if it sustains its Q4’20 run rate thru 2021.

Fremont 10k/wk 🇺🇸3&amp;Y = 520k. Plus 60k S&amp;X

EQUALS

🚀1,120k or 1.12M possible in 2021 without Berlin, without Austin imo https://t.co/c3NVVPcSz1"
16,1345074401168023555,TSLA,2021-01-01 18:28:22+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,665,55,53,https://twitter.com/28delayslater/status/1345074401168023555,"The market has not “priced in” Tesla insurance, FSD, semi, battery ambitions, HVAC, “model 2”, insane cybertruck sales, solar or exponential terafactory growth. $TSLA"
17,1345070973809172481,TSLA,2021-01-01 18:14:45+00:00,Ray ✪,780447737321893888,24122,0,709,133,16,8,https://twitter.com/RayTL_/status/1345070973809172481,"Chart 1: 2020 Winners - $TSLA
I highlight how my current process can possibly fetch another TSLA. May do a video walk-through if I can muster up some confidence

Notes
*Highest Volume in Over a Year + Earnings Catalyst in late October
*Volume Dry Ups on sideways/down price action https://t.co/AJF02qT8hP"
18,1345063741243666432,TSLA,2021-01-01 17:46:00+00:00,Jonah Lupton 🇺🇸,14579415,595510,0,5317,253,39,26,https://twitter.com/JonahLupton/status/1345063741243666432,"650+ submissions so far and the top 20 stock picks in alphabetical order are:

$APPS
$BFT
$BNGO
$CRWD
$FUBO
$FUTU
$GRWG
$LMND
$MGNI
$MP
$MWK
$NIO
$NNOX
$PLTR
$SE
$SKLZ
$SPCE
$SQ
$TDOC
$TSLA"
19,1345060298332450817,TSLA,2021-01-01 17:32:19+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,577,54,26,https://twitter.com/SawyerMerritt/status/1345060298332450817,"NEWS: Within 10 hours of the official pricing announcement, the total order numbers reportedly surpassed 100,000 units of the China-Made Model Y.

$TSLA
https://t.co/5tgSpWrWzn"
20,1345058039100035072,TSLA,2021-01-01 17:23:21+00:00,ValueWalk - Exclusive Q3 hedge fund info (below),108021761,61687,0,2025,61,18,9,https://twitter.com/valuewalk/status/1345058039100035072,'Tesla is no longer “a growth story”—it’s a nearly-profitless stock promotion for idiots!' via @StanphylCap $TSLA $TSLAQ https://t.co/d9uIzjAjFp
21,1345054749318500354,TSLA,2021-01-01 17:10:16+00:00,Vincent Yu,1689516060,144969,0,811,1373,158,77,https://twitter.com/vincent13031925/status/1345054749318500354,"⚠️⚠️⚠️

Rumor: Tesla China-Made Model Y Surpassed 100K Orders within 10hrs of New Pricing

$TSLA
https://t.co/JeAk05Ekxl"
22,1345050098326241280,TSLA,2021-01-01 16:51:47+00:00,JC Oviedo,1142453041364385794,6730,0,146,69,10,15,https://twitter.com/JCOviedo6/status/1345050098326241280,"“Owners of brand-new 2021 Tesla Model 3 and Model Y vehicles are reporting serious issues with the heating system, which is just giving up in the dead of winter.

Sources are telling us that it’s a fairly widespread issue.”

$TSLA

https://t.co/zT2OgiZt3l"
23,1345048551634554880,TSLA,2021-01-01 16:45:39+00:00,Bark 🧦🐶🕺🏼🪑,980554784133427200,4415,0,64,85,11,5,https://twitter.com/BarkMSmeagol/status/1345048551634554880,"So 2020, the year that all the Tesla killers were supposed to destroy $TSLA, is behind us. The $TSLAQ #DumDum should now be rich beyond their wildest dreams. https://t.co/Hs4g57Ewt9"
24,1345042248149381127,TSLA,2021-01-01 16:20:36+00:00,Gary Black,1161703589942878208,98793,0,1157,345,14,22,https://twitter.com/garyblack00/status/1345042248149381127,"$TSLA haters don’t get it, or as you say, don’t want to get it.

Initial MIC Y price of 488K CY was just a placeholder.  Not a single Y was sold at that price so it’s not a price cut.

Most of us expected Model Y price parity with the US, same as M3.

$TSLAQ https://t.co/5otT7f00P7"
25,1345032392394723328,TSLA,2021-01-01 15:41:26+00:00,Joanne,1317820212691963905,2299,0,13,865,27,208,https://twitter.com/jungyoonlim/status/1345032392394723328,"I am trying to look for opportunities besides $TSLA, but nothing seems as compelling as Tesla. Maybe starlink."
26,1345031007607558144,TSLA,2021-01-01 15:35:56+00:00,Ross Gerber,349249475,189813,1,2178,219,7,14,https://twitter.com/GerberKawasaki/status/1345031007607558144,Due to the fact there is no rose parade today.  I challenge tesla owners to post a picture of their tesla with some flowers. Be creative. I’ll retweet them and we’ll fill the internet with beautiful teslas to start 2021.  #TeslaRosePrade @elonmusk $tsla (tag me)
27,1345025906897690624,TSLA,2021-01-01 15:15:40+00:00,Ross Gerber,349249475,189813,1,2178,487,30,8,https://twitter.com/GerberKawasaki/status/1345025906897690624,Great way to start 2021 with tesla model Y sales starting in China. Tesla China is killing it.  This factory is definitely beating expectations... $tsla  https://t.co/C9phshOHNR
28,1345020543150534656,TSLA,2021-01-01 14:54:21+00:00,Dennis Coyle,60407575,17537,0,144,121,7,10,https://twitter.com/DCDOWORK/status/1345020543150534656,"The power of long term investing? Turning $85,000 into $354,000 in 7 months buying and holding $NIO &amp; $TSLA only! Long and strong $AAPL $AMZN $XPEV $LI $RIDE $IDEX waiting on $BLNK $PLUG Happy New Year!"
29,1345012558881837056,TSLA,2021-01-01 14:22:37+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,370,26,29,https://twitter.com/28delayslater/status/1345012558881837056,"Explain to me why $TSLA can’t have a good 2021? Look at the history of Amazon, Google, and Apple. What if $TSLA has many good years ahead? https://t.co/4DEAdkTGKO"
30,1345008886684803072,TSLA,2021-01-01 14:08:02+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,161,2,30,https://twitter.com/28delayslater/status/1345008886684803072,"What if $TSLA just keeps going up? X / S refresh, MIC ModelY, Austin... Berlin... FSD.... Semi... 

(First person to say “priced in” gets blocked) https://t.co/g3RSDVTTY6"
31,1345001190627524609,TSLA,2021-01-01 13:37:27+00:00,Dare Obasanjo,11336782,45772,0,1279,36,6,4,https://twitter.com/Carnage4Life/status/1345001190627524609,"The media writes stories based on anecdotes not data. As long as there are up to 3 examples, it’s a trend. Doesn’t matter if it’s 3 out of 1,000 or 3 out of 1,000,000.

Lots of people missed out on $TSLA precisely because of this type of coverage. Media literacy is important. https://t.co/d6hu3Bgz8V"
32,1344982109665046528,TSLA,2021-01-01 12:21:38+00:00,🚀 🐉 Steve Hamel 🐉🚀,999632398525530114,7740,0,77,212,28,10,https://twitter.com/SteveHamel16/status/1344982109665046528,"So this happened..  

@Tesla Model 3 overtakes ID.3 in Norway in the last day of the year

#NoDemand 
$TSLA https://t.co/I2ChrJVVPU"
33,1344970806460346370,TSLA,2021-01-01 11:36:43+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,251,9,26,https://twitter.com/28delayslater/status/1344970806460346370,Seems like 100% of the people who “locked in profits” in 2020 were wrong. $TSLA.
34,1344967207177093126,TSLA,2021-01-01 11:22:25+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,701,15,47,https://twitter.com/28delayslater/status/1344967207177093126,🐻: so far $TSLA has zero gains for 2021 and Q1 2021 sales are dismal. Don’t even get me started on Norway. Demand cliff bankruptcy zero
35,1344957861454106631,TSLA,2021-01-01 10:45:16+00:00,عبدالله مشاط,204202617,203633,0,1145,431,47,15,https://twitter.com/AbdullahMashat/status/1344957861454106631,"هذه اكثر 10 اسهم مرتفعة خلال عام 2020 من قائمة المتابعة عندي Watchlist

1 $NIO ارتفع 1210%
2 $QS ارتفع 753%
3 $TSLA ارتفع 720%
4 $MRNA ارتفع 443%
5 $PTON ارتفع 410%
6 $SE ارتفع 397%
7 $ZM ارتفع 390%
8 $NET ارتفع 346%
9 $UPWK ارتفع 228%
10 $DOCU ارتفع 192%

*ليست توصية شراء او بيع"
36,1344955769544986624,TSLA,2021-01-01 10:36:58+00:00,Lasse Edvardsen,389979192,1371,0,21,138,12,12,https://twitter.com/nasalahe/status/1344955769544986624,"This is my 2020 EV-numbers for Norway 🇳🇴📈🎉🔋
Cars registered without EV-plates will have a few days delay.

1,086 cars are registered with “ice-plates” so far this year and I have 95 in December.

Very nice numbers for e-Tron (y) and Model 3 (m) 👏📈

#Tesla $TSLA #Model3 https://t.co/E9PVEHmnv6"
37,1344924780693049344,TSLA,2021-01-01 08:33:49+00:00,Chicken Genius,1027041315110842368,76154,0,336,499,29,32,https://twitter.com/pakpakchicken/status/1344924780693049344,holy shit that's a big reduction! $tsla https://t.co/bM0EZo9PZi
38,1344919463720669184,TSLA,2021-01-01 08:12:42+00:00,Vincent Yu,1689516060,144969,0,811,940,26,40,https://twitter.com/vincent13031925/status/1344919463720669184,"Happy New Year!!

A very exciting year for all $TSLA long term investors."
39,1344892743601053697,TSLA,2021-01-01 06:26:31+00:00,Gary Black,1161703589942878208,98793,0,1157,543,30,22,https://twitter.com/garyblack00/status/1344892743601053697,"The new MIC Y LR price of 339.9K ($52.0K US) is right in line with the US Model Y LR starting price of $49,900. The performance MIC Y version at 369.9K ($56.6K US) is a little cheaper than US Model Y Performance of $59.9K.  Great news for $TSLA China! https://t.co/9P4VndOheb"
40,1344888926184615937,TSLA,2021-01-01 06:11:21+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,658,19,18,https://twitter.com/SawyerMerritt/status/1344888926184615937,"With all of tonight's news, Monday just got even more interesting! $TSLA 📈"
41,1344887267702284289,TSLA,2021-01-01 06:04:46+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,1481,121,29,https://twitter.com/SawyerMerritt/status/1344887267702284289,NEWS: The Tesla China website has briefly crashed due to heavy traffic from tonight's launch of the Made In China Model Y.  #Bullish 📈 $TSLA
42,1344877032979787776,TSLA,2021-01-01 05:24:05+00:00,Tom Nash,294548572,32521,0,200,615,38,14,https://twitter.com/iamtomnash/status/1344877032979787776,Happy New Year! May your 2021 be a $TSLA and not a $NKLA
43,1344876677109846016,TSLA,2021-01-01 05:22:41+00:00,Aurora Cordeira,1272539357153501185,8132,0,75,182,7,16,https://twitter.com/AuroraCordeira/status/1344876677109846016,"If 2020 taught us anything, it's allocate 1-5% of your portfolio to the meme-ist, most ridiculous investments because there's a 1-5% chance you could retire tomorrow

$BTC $DOGE $TSLA $FUBO $GNUS"
44,1344875074298363905,TSLA,2021-01-01 05:16:18+00:00,Vincent Yu,1689516060,144969,0,811,1060,100,37,https://twitter.com/vincent13031925/status/1344875074298363905,"⚠️⚠️Breaking⚠️⚠️

Tesla China 🇨🇳 Launches Rock Bottom Model Y Prices With Immediate Delivery In Jan 2021

$TSLA
https://t.co/rPMeUvXto2"
45,1344864856911065090,TSLA,2021-01-01 04:35:42+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,335,17,7,https://twitter.com/SawyerMerritt/status/1344864856911065090,"NEWS: Tesla has discontinued the MIC Model 3 LR non performance variants. 

MIC Model 3 Performance is now officially online. The price is RMB 339,900, which is the same as the Model Y LR AWD.

WHAT A NIGHT! $TSLA"
46,1344857871582953475,TSLA,2021-01-01 04:07:57+00:00,Yaman Tasdivar,732548050728701953,12200,0,254,160,4,13,https://twitter.com/ValueAnalyst1/status/1344857871582953475,"HAPPY NEW YEAR!!!! 🥳

May 2021 bring you and yours health and happiness, and treat $TSLA bulls even better than 2020 🚀 https://t.co/lMRvQnz149"
47,1344849652798148608,TSLA,2021-01-01 03:35:17+00:00,"funwithnumberz, Master of Numberz",1278510753625051136,1685,0,23,28,3,6,https://twitter.com/funwithnumberz/status/1344849652798148608,"MAJOR $TSLA news: Made in China Model 3 Long Range gone from site. Prices also slashed on Performance, small cut on SR.

@StanphylCap @TESLAcharts @fly4dat @TroyTeslike @Paul91701736 @montana_skeptic https://t.co/bq27NZWCsy"
48,1344832617615659009,TSLA,2021-01-01 02:27:36+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,521,68,23,https://twitter.com/SawyerMerritt/status/1344832617615659009,"NEWS: Model Y numbers increasing MASSIVELY at Giga Shanghai. New video below shows a lot full of Tesla’s. $TSLA 📈 

Link: https://t.co/VIidgG2pNH https://t.co/fktUVsQlJh"
49,1344811613174386688,TSLA,2021-01-01 01:04:08+00:00,Jake Browatzke 🚀,244848653,12152,0,111,396,33,13,https://twitter.com/jakebrowatzke/status/1344811613174386688,"$TSLA will be worth between $3 trillion (~$3,000/share) and $10 trillion (~$10,000 share) assuming a 4-8x price/sales ratio in 2030 (today's p/s ratio is 24x)

$TSLA 2030 revenue will be in the ballpark of $700 billion to $1.4 trillion

HODL 📈🚀"
50,1345517748219068416,TSLA,2021-01-02 23:50:04+00:00,Captain Financial,1111006576461017089,31201,0,653,254,46,2,https://twitter.com/CaptFinancial/status/1345517748219068416,"Although $BTC is #1 trending, here are the top 10 STOCKS trending in conversation ahead of the trading week:

1. $FUBO
2. $TSLA
3. $CRWD
4. $PINS
5. $IPOC
6. $ROKU
7. $MARA
8. $TDOC
9. $BTBT
10. $FUTU
+ $GHIV $RIOT $APPS $PTON $AMCI $PLTR

More on Captain: https://t.co/9jLC9lq5Lg https://t.co/0prloRPQRr"
51,1345517282013958145,TSLA,2021-01-02 23:48:13+00:00,Bradford 🛰🚀,52441162,5093,0,62,120,6,5,https://twitter.com/bradsferguson/status/1345517282013958145,"$TSLA bulls are wondering whether stock will open up or down on Monday.

I don’t know the answer to that, BUT...

If I lived in 🇨🇳 and saw the reaction Chinese consumers are having to the Tesla Model Y, I know what I would do. https://t.co/60bHnxn4vP"
52,1345516968288292864,TSLA,2021-01-02 23:46:58+00:00,Space Rikishi,1005830038023913472,322,0,9,899,45,20,https://twitter.com/yasuomoi/status/1345516968288292864,$TSLA is the stock with highest volatility and lowest risk I’ve ever seen.
53,1345516326148853761,TSLA,2021-01-02 23:44:25+00:00,entangledape.gmi ✨,1329529809584726025,176,0,2,130,9,5,https://twitter.com/EntangledApe/status/1345516326148853761,"$TSLA HODLers realize @elonmusk could hit 1M deliveries in 2021...

To analysts: https://t.co/DuYubGZRQg"
54,1345506203712020481,TSLA,2021-01-02 23:04:11+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,345,31,9,https://twitter.com/SawyerMerritt/status/1345506203712020481,"It's not Elon's goal to hoard his wealth until he dies. The goal is to essentially make Tesla so successful that Elon can leave as CEO, work at SpaceX &amp; sell his $TSLA stock to fund the very expensive projects/missions to make us a multi-planetary species. https://t.co/ILEscUeFaB"
55,1345503935465832449,TSLA,2021-01-02 22:55:11+00:00,JC Finance & Investing📈📊,1257081948700315650,2780,0,47,146,8,7,https://twitter.com/JC_finance/status/1345503935465832449,"Tesla delivered 245,240 vehicles in 2018. In 2020 they doubled this number to 499,550 $TSLA"
56,1345503487975632896,TSLA,2021-01-02 22:53:24+00:00,Ian Polluter,1669834975,405,0,9,69,8,12,https://twitter.com/ianpolluter/status/1345503487975632896,"Looked up what cars TM Sweden owns (Tesla in Sweden). Picked some more or less random cars out of the 961 they own (approx 99.9% tesla cars)
Maybe I MISSED something but looks strange, whats going on? Very difficult to sell the cars? $TSLA $TSLAQ https://t.co/JfA0swVHk0"
57,1345491339106988032,TSLA,2021-01-02 22:05:07+00:00,Christopher Bloomstran,1030541912116211712,59681,0,860,178,14,21,https://twitter.com/ChrisBloomstran/status/1345491339106988032,"Thanks for the message. As you point out, “Bloomstran doesn’t understand $TSLA growth math or basic investment theory.” If you don’t mind, given my deficiencies, could you add some color to your 2025 projections? The non-believers and I would be most grateful. Some questions...1/ https://t.co/XIoEyuT7B4"
58,1345490448773750786,TSLA,2021-01-02 22:01:35+00:00,stevenmarkryan,31263848,72200,0,483,338,8,21,https://twitter.com/stevenmarkryan/status/1345490448773750786,"https://t.co/sFqdyOI4AX 

New year, new merch 😁

Drink the tears of TSLAQ with this new mug design!

$TSLA

p.s. thanks to everyone who supported the merch store in 2020! It's amazing to see how far and wide the designs have reached 😁💕 https://t.co/e5Ffuq9lcq"
59,1345486970731036675,TSLA,2021-01-02 21:47:46+00:00,Dennis Coyle,60407575,17537,0,144,208,34,8,https://twitter.com/DCDOWORK/status/1345486970731036675,"$NIO to Unveil its First Electric Sedan on Jan 9! So much NEWS* to come, Price, Speed, Availability, Production, Range and more. Long and Strong $TSLA $LI $XPEV $AAPL $RIDE $IDEX https://t.co/m9YMUZpFec this is a concept photo not the one being released next Saturday 🚀"
60,1345482622223478784,TSLA,2021-01-02 21:30:29+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,394,24,18,https://twitter.com/28delayslater/status/1345482622223478784,Nailed it. $TSLA https://t.co/zI426Fc7Ds
61,1345481448002871297,TSLA,2021-01-02 21:25:49+00:00,James Stephenson,367237480,49424,0,472,1149,165,20,https://twitter.com/ICannot_Enough/status/1345481448002871297,"Tesla: what a ride!
$TSLA @elonmusk https://t.co/yG1kg1H2Z4"
62,1345476333405691906,TSLA,2021-01-02 21:05:30+00:00,stevenmarkryan,31263848,72200,0,483,200,20,9,https://twitter.com/stevenmarkryan/status/1345476333405691906,"https://t.co/HbRRMtkr9x - Why Tesla Stock Is Worth WAY MORE Than You Think

NEW

$TSLA https://t.co/GQG2dNB0os"
63,1345476112160153601,TSLA,2021-01-02 21:04:37+00:00,Vincent Yu,1689516060,144969,0,811,2574,271,87,https://twitter.com/vincent13031925/status/1345476112160153601,"Tesla $TSLA annual delivery number from 2012-2020 

2020:  499,550
2019:   367,500
2018:   245,240
2017:    103,097
2016:     76,295
2015:     50,580
2014:     31,655
2013:     22,477
2012:       2,650"
64,1345471260436930560,TSLA,2021-01-02 20:45:20+00:00,Sawyer Merritt 📈🚀,243013409,102256,0,624,722,71,45,https://twitter.com/SawyerMerritt/status/1345471260436930560,"By the end of this year, Tesla will have a total of 6 factories up and running on 3 separate continents! 🤯 $TSLA 📈 🚀

• Giga 1 (Nevada)
• Giga 2 (Buffalo, NY)
• Giga 3 (Shangai)
• Giga 4 (Berlin)
• Giga 5 (Austin, TX)
• Fremont, CA https://t.co/S9rIdoiwEU"
65,1345464025992331265,TSLA,2021-01-02 20:16:35+00:00,Pierre Ferragu,981179219207213057,28869,0,339,533,26,71,https://twitter.com/p_ferragu/status/1345464025992331265,"$TSLA deliveries: 500k annual target met, capacity planning for next year is a soft guide for 850k units. This is great, but also what people doing work on the name expect. What moves the stock next?"
66,1345458980659847171,TSLA,2021-01-02 19:56:33+00:00,JC Oviedo,1142453041364385794,6730,0,146,45,5,5,https://twitter.com/JCOviedo6/status/1345458980659847171,"How it started.    How it's going.

$TSLA https://t.co/IKmzjS2Hcl"
67,1345457789867601923,TSLA,2021-01-02 19:51:49+00:00,Joe Weisenthal,14096763,294051,0,8095,81,6,18,https://twitter.com/TheStalwart/status/1345457789867601923,"Something weird about the fact $TSLA is not crushing its delivery goals, right? Most hypergrowth names put up insane numbers in 2020 https://t.co/pXGJeirPB1"
68,1345453250011652096,TSLA,2021-01-02 19:33:46+00:00,James Stephenson,367237480,49424,0,472,1063,113,35,https://twitter.com/ICannot_Enough/status/1345453250011652096,"2020 tried to stop Tesla's growth. It failed.
$TSLA @elonmusk https://t.co/7roAaMFjgT"
69,1345452476187738113,TSLA,2021-01-02 19:30:42+00:00,⚡️Goldie2022 🧬 🚀 🔳🛸🛸2020 Decade of Change🦾🤖,1185493683153592320,1038,0,14,72,8,7,https://twitter.com/Goldfiinger77/status/1345452476187738113,"$TSLA prints $2000 by end of June 2021

@RemindMe_OfThis 1st July 2021"
70,1345449831502757889,TSLA,2021-01-02 19:20:11+00:00,Machine Planet,1005530743,7347,0,128,47,9,4,https://twitter.com/Paul91701736/status/1345449831502757889,"Posted on LinkedIn by https://t.co/lRGOLzY8Sz. h/t @TSLAchooo 

$TSLA is going to be a prosecutor's wonderland one day. $tslaQ #PeakCrime https://t.co/gFilmGHhgo"
71,1345447964265885696,TSLA,2021-01-02 19:12:46+00:00,James Stephenson,367237480,49424,0,472,4727,488,113,https://twitter.com/ICannot_Enough/status/1345447964265885696,"🎯 Tesla sold ~500,000 cars in 2020
🎯 Tesla sold 31,655 cars in 2014
🎯 The 6-year CAGR was 58.375%
🎯 No complex product manufacturer has ever grown that quickly from a revenue base of $3B or more
$TSLA ⁦@elonmusk⁩ https://t.co/gKE0OqBAQN"
72,1345446468207968257,TSLA,2021-01-02 19:06:49+00:00,stevenmarkryan,31263848,72200,0,483,947,51,40,https://twitter.com/stevenmarkryan/status/1345446468207968257,"""Still no demand""

$TSLA https://t.co/GXD1WKqJh1"
73,1345444862712295425,TSLA,2021-01-02 19:00:27+00:00,stevenmarkryan,31263848,72200,0,483,553,35,24,https://twitter.com/stevenmarkryan/status/1345444862712295425,"$TSLA

""no demand"" https://t.co/ocyUhnVcLy"
74,1345442052847366144,TSLA,2021-01-02 18:49:17+00:00,Mark,513574059,28335,0,671,1267,71,76,https://twitter.com/FintwitPeaked/status/1345442052847366144,"Two of the most successful investments of the year.

$TSLA - A car with an iPad 743.44%
$PTON - A bike with an iPad 434.23%

Hehe."
75,1345441302633189388,TSLA,2021-01-02 18:46:18+00:00,squawksquare,930773590227718144,30426,0,271,186,5,10,https://twitter.com/squawksquare/status/1345441302633189388,"$TSLAQ up on this board like “they were 450 vehicles short.” Meanwhile, those same FUD f*ers been holding their short for $3,300 of upside year to date. $TSLA https://t.co/WQI1fqhvik"
76,1345441099020722176,TSLA,2021-01-02 18:45:29+00:00,🚀 🐉 Steve Hamel 🐉🚀,999632398525530114,7740,0,77,95,6,20,https://twitter.com/SteveHamel16/status/1345441099020722176,"Now that's funny 🤣

$TSLA https://t.co/vim6Eob1ts"
77,1345440509469319170,TSLA,2021-01-02 18:43:09+00:00,🐶Earl of FrunkPuppy 🐶,998140573008695296,49557,0,315,422,26,28,https://twitter.com/28delayslater/status/1345440509469319170,#tesla misses guidance (set before pandemic) by .09% until we see the official delivery numbers. How did the rest of the auto industry do? $TSLA
